"P2.5" "P97.5" "P50" "P90" "P95" "badname" "id" "Datum"
1.51716940930722 148.584518046132 15.5361229163938 67.2141164994414 105.723287365836 "Grunewaldturm" 28 "2018-07-05"
1.54623868164018 144.842703073922 14.6670059650401 66.44303750046 104.349314921158 "Grunewaldturm" 28 "2018-07-06"
1.20781191566559 114.523225980165 11.7472034890154 51.8407795584985 77.696189558947 "Grunewaldturm" 28 "2018-07-07"
1.03408893509574 109.326353025617 10.7869689094781 47.4897531121888 73.6354918003622 "Grunewaldturm" 28 "2018-07-08"
1.38323026522297 131.074779318095 13.6037414921546 59.7756191461928 92.1626266193318 "Grunewaldturm" 28 "2018-07-09"
1.07888044829837 111.553234070265 11.2961208108411 51.3998077371822 75.0058187566998 "Grunewaldturm" 28 "2018-07-10"
1.67648245212628 156.368670179286 16.7061219279509 69.5258174230993 107.023538998287 "Grunewaldturm" 28 "2018-07-11"
8.82928672854054 1003.51951597456 96.1657987367568 426.759838076061 677.865269123799 "Grunewaldturm" 28 "2018-07-12"
48.6720884399075 5791.13076781535 502.06878539705 2414.75605741706 3746.27146091729 "Grunewaldturm" 28 "2018-07-13"
97.0306322444998 11525.2861009618 1084.87958633043 5138.45287612603 8159.31135389512 "Grunewaldturm" 28 "2018-07-14"
8.88379160855077 1149.46054169009 99.6722781697588 474.555028537933 748.396459451121 "Grunewaldturm" 28 "2018-07-15"
4.05577872535603 583.054196678494 47.4112385807772 236.619852330365 377.340115355684 "Grunewaldturm" 28 "2018-07-16"
3.59927190868428 426.564417247335 39.2485628671639 183.250641095329 290.400495061325 "Grunewaldturm" 28 "2018-07-17"
2.65647111443712 253.713506520086 25.7072604129558 113.413614161994 172.897347575282 "Grunewaldturm" 28 "2018-07-18"
2.46688368719361 224.905567790166 22.8020196579278 98.114889477085 156.686123037438 "Grunewaldturm" 28 "2018-07-19"
1.71854718792147 171.986109711211 17.917226388784 77.3537557550578 117.789025216988 "Grunewaldturm" 28 "2018-07-20"
1.87643912052401 182.330519873098 17.7230383048019 80.5143510088264 122.296741362511 "Grunewaldturm" 28 "2018-07-21"
1.49507035145283 156.011356798381 15.1565486870774 66.9551389595826 105.671733836218 "Grunewaldturm" 28 "2018-07-22"
1.0170718577199 106.277405502301 10.9457761100141 47.817939475014 72.5138471363387 "Grunewaldturm" 28 "2018-07-23"
1.03866385101116 103.811954727322 9.81547048404284 44.2104483084369 68.2577771947449 "Grunewaldturm" 28 "2018-07-24"
0.838729248256341 96.8435162159096 8.54234464180297 39.2063262018876 61.9826904022052 "Grunewaldturm" 28 "2018-07-25"
0.854487415881427 92.8176379426255 9.30831617991721 40.8595736482942 62.981489318142 "Grunewaldturm" 28 "2018-07-26"
0.896781781184258 90.4454083082708 9.15228398329557 41.1758165188243 62.1678491008534 "Grunewaldturm" 28 "2018-07-27"
0.999730225792207 98.4493201532382 9.86555701123314 45.0687817137016 69.7175100092167 "Grunewaldturm" 28 "2018-07-28"
2.80369282757365 291.663198211518 28.3073483882717 132.320132135707 204.766980596959 "Grunewaldturm" 28 "2018-07-29"
3.1701400615749 322.587316629094 32.2873018136312 144.017188552355 226.461165776745 "Grunewaldturm" 28 "2018-07-30"
2.42691842798278 235.243361851623 23.9206617323082 111.203662386993 165.556898270232 "Grunewaldturm" 28 "2018-07-31"
1.77175735961364 169.371645939829 17.71004195842 78.3292384667793 117.945852946268 "Grunewaldturm" 28 "2018-08-01"
1.65507020656023 174.25604901398 17.1841164072829 76.9930292798707 124.944853543378 "Grunewaldturm" 28 "2018-08-02"
1.26187558839356 129.878511660094 12.1914212282496 53.1273422901246 85.9953148398148 "Grunewaldturm" 28 "2018-08-03"
1.02596123666788 100.365390301169 10.0588118740041 44.269982511783 66.9044370266178 "Grunewaldturm" 28 "2018-08-04"
0.976091369343229 101.782514247509 9.9174165153487 46.595359190087 71.5100578864901 "Grunewaldturm" 28 "2018-08-05"
0.925826944579896 101.279588931632 9.7030469005883 44.0240929461799 67.4619282302184 "Grunewaldturm" 28 "2018-08-06"
