"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-08-01","gut",8.32156539015104,1126.47650093132,97.3640890074828
28,"Grunewaldturm","2019-08-01","ausreichend",16.9045797684755,1834.61167529092,180.788749758785
