"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-15","gut",6.52982530710744,743.462046817365,70.6947059314339
28,"Grunewaldturm","2019-07-15","ausgezeichnet",4.18289192440968,399.093932415775,42.5293816613617
