"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-19","ausgezeichnet",1.51959498682087,171.896649893458,16.398296098364
28,"Grunewaldturm","2019-07-19","ausgezeichnet",1.85170445059311,182.985372597026,18.672615062955
