"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-16","ausgezeichnet",3.6929493788121,407.844137305808,38.5723200135539
28,"Grunewaldturm","2019-07-16","ausgezeichnet",2.12674276464045,216.722230817785,22.0686559576396
