"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-06-18","ausgezeichnet",1.43833421068596,174.597099536858,15.8736568572161
28,"Grunewaldturm","2019-06-18","ausgezeichnet",1.34380877471378,133.904990709598,13.8464212710047
