"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-28","ausgezeichnet",1.17357383252559,141.560166284761,12.9333460657471
28,"Grunewaldturm","2019-07-28","ausgezeichnet",1.24774187862329,126.10577169289,12.9180301491227
