"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-25","ausgezeichnet",1.27006759744521,150.658792087016,13.8741312509842
28,"Grunewaldturm","2019-07-25","ausgezeichnet",3.04640871449221,334.158541966869,32.1797432234809
