"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-26","ausgezeichnet",1.24673177529461,148.206866337609,13.6442872137189
28,"Grunewaldturm","2019-07-26","ausgezeichnet",1.62222389840663,159.386103372406,16.6505259754626
