"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-10","ausgezeichnet",2.1204138623209,238.402861124158,22.4582683120592
28,"Grunewaldturm","2019-07-10","ausgezeichnet",2.57485935256592,247.954777838178,26.0715041417851
