"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-06-29","ausgezeichnet",1.61939969132561,182.615182276018,17.0895229203773
28,"Grunewaldturm","2019-06-29","ausgezeichnet",1.28504388437444,129.095532316732,13.2529569461266
