"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-13","ausgezeichnet",1.74936321951361,205.098122732182,19.1836606738981
28,"Grunewaldturm","2019-07-13","ausgezeichnet",3.00555750914129,289.404278826453,29.9932597800272
