"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-23","gut",7.26506382297021,855.721557020911,79.76180436587
28,"Grunewaldturm","2019-07-23","ausgezeichnet",5.79620088518805,601.705174266205,60.751883737217
