"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-08","ausgezeichnet",3.16619649780777,352.53163317246,33.584417632613
28,"Grunewaldturm","2019-07-08","ausgezeichnet",3.59384709714572,343.418847786839,35.4745133858924
