"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-04","ausgezeichnet",1.89043117890711,220.231369872389,20.6813091638342
28,"Grunewaldturm","2019-07-04","ausgezeichnet",2.65958909688552,255.686299073879,26.6114426335481
