"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-06-19","ausgezeichnet",1.60762069066373,190.316848471873,17.573308570465
28,"Grunewaldturm","2019-06-19","ausgezeichnet",1.11666163254475,113.007212364875,11.519868337172
