"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-05","ausgezeichnet",1.7603705739481,198.163211727944,18.8174049591064
28,"Grunewaldturm","2019-07-05","ausgezeichnet",2.21660559776385,213.758504188386,22.4573511385202
