"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-07-09","ausgezeichnet",4.32563562635012,480.227626851426,45.5603789598362
28,"Grunewaldturm","2019-07-09","ausgezeichnet",2.57909409562899,248.866570356696,26.1137350796972
