"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-06-25","ausgezeichnet",1.52202212228634,175.552053305378,16.2069192784573
28,"Grunewaldturm","2019-06-25","ausgezeichnet",2.06371731374523,199.825754270916,21.0436837390133
