"id","badname","Datum","Vorhersage","P2.5","P97.5","P50"
36,"kleine Badewiese","2019-06-20","ausgezeichnet",1.71504234081126,206.819036018556,18.8213200440236
28,"Grunewaldturm","2019-06-20","ausgezeichnet",0.990854642435886,103.151324898053,10.308932030733
