date,sicht,eco,ente,temp,algen,cb,sicht_txt,eco_txt,ente_txt,temp_txt,algen_txt,cb_txt,bsl,state,wasserqualitaet,wasserqualitaet_txt
2017-09-11,200,15,15,18.2,0,300,>200,<15,<15,"18,20",,<300,B311,gruen,1,1
